"course_id";"course_title";"Category_1";"Category_2";"url";"num_reviews";"is_paid";"price";"num_subscribers";"num_lectures";"level";"content_duration";"published_timestamp";"rating";"language";"is_subtitle"
3801;"GIT: Branching and Merging";"Development";"Development";"https://www.udemy.com/graphic-design-for-beginners/";154;"True";180;2212;284;"All Levels";31.5;"2016-05-05T23:07:43Z";4.8;"Spanish";"False"
3802;"Advanced Algorithms in Java";"Development";"Development";"https://www.udemy.com/the-ultimate-drawing-course-beginner-to-advanced/";64;"True";50;2946;47;"All Levels";3.5;"2017-02-20T23:45:20Z";4.6;"English";"True"
3803;"MacOS Apps for iOS Developers";"Development";"Development";"https://www.udemy.com/ultimate-photoshop-training-from-beginner-to-pro/";135;"True";100;271;35;"All Levels";2.5;"2015-02-13T14:37:18Z";2.6;"English";"True"
3804;"Software Design: Functional Programming in C#";"Development";"Development";"https://www.udemy.com/photoshop-for-entrepreneurs/";138;"True";25;3771;39;"Intermediate Level";3.0;"2015-11-10T22:55:53Z";2.5;"Hindi";"True"
3805;"Compass - powerful SASS library that makes your life easier";"Development";"Development";"https://www.udemy.com/anatomy-for-figure-drawing-and-comics/";55;"True";200;3143;20;"Intermediate Level";0.55;"2015-10-13T21:07:22Z";5.0;"English";"True"
3806;"Learning Path: Functional Programming in JavaScript";"Development";"Development";"https://www.udemy.com/learnsketch3/";36;"True";20;1951;14;"Expert Level";1.0;"2016-12-15T15:49:13Z";3.9;"Spanish";"True"
3807;"Coding for Visual Learners: Learning JavaScript from Scratch";"Development";"Development";"https://www.udemy.com/how-to-design-a-logo-a-beginners-course/";104;"True";90;4022;17;"Beginner Level";1.5;"2016-03-04T05:58:09Z";3.9;"Hindi";"False"
3808;"Ubuntu Linux on Windows With VirtualBox For Web Development";"Development";"Development";"https://www.udemy.com/become-a-professional-logo-designer/";15;"False";0;11724;16;"Intermediate Level";2.0;"2015-04-20T18:52:32Z";3.2;"English";"False"
3809;"RF Microwave and Radio Frequency Transmission Line Theory";"Development";"Development";"https://www.udemy.com/drawing-and-sketching-for-beginners/";93;"True";20;2283;18;"Beginner Level";1.0;"2017-06-29T23:34:42Z";4.4;"Japanese";"False"
3810;"Learn to make a colorful one page website";"Development";"Development";"https://www.udemy.com/graphic-design/";65;"True";35;1181;14;"All Levels";2.5;"2016-12-28T18:19:16Z";4.7;"Spanish";"True"
3811;"Full introduction to Views in Drupal 8";"Development";"Development";"https://www.udemy.com/canva-graphic-design-course/";34;"True";50;1852;20;"All Levels";1.0;"2014-09-01T21:43:47Z";3.2;"English";"False"
3812;"The Philosophy of FileMaker - Part 4";"Development";"Development";"https://www.udemy.com/logoaffinitydesigner/";81;"True";100;4661;11;"All Levels";1.0;"2017-04-24T16:42:56Z";3.7;"English";"False"
3813;"Azure MasterClass: Analyze Data With Azure Stream Analytics";"Development";"Development";"https://www.udemy.com/how-to-create-a-low-poly-portrait-with-the-pen-tool-adobe-illustrator/";37;"True";50;989;28;"All Levels";1.5;"2016-06-14T15:43:23Z";4.6;"Hindi";"False"
3814;"Markdown: Learn to Write HTML-Ready Content in ANY Web Tool!";"Development";"Development";"https://www.udemy.com/photoshop-photo-editing/";114;"True";20;5841;61;"All Levels";9.5;"2017-03-23T05:54:27Z";4.5;"English";"True"
3815;"Migrate from WordPress to Hugo, Step by Step";"Development";"Development";"https://www.udemy.com/professional-kindle-ebooks-covers-canva-amazon-ibook-store-covers/";132;"True";200;1087;26;"Beginner Level";1.0;"2017-06-07T17:15:07Z";3.5;"Japanese";"True"
3816;"Work with RDS and DynamoDB: AWS with Python and Boto3 Series";"Development";"Development";"https://www.udemy.com/kindle-millionare-learn-how-to-make-ebook-covers-like-a-pro/";199;"True";200;611;15;"All Levels";20.0;"2016-01-21T01:25:31Z";4.1;"English";"False"
3817;"Host on Amazon S3 For Pennies And Save Your Hosting Budget";"Development";"Development";"https://www.udemy.com/design-business-card-in-photoshop-earn-money-by-doing-it/";11;"True";60;1922;23;"All Levels";2.5;"2014-07-01T20:04:27Z";4.9;"Spanish";"True"
3818;"Creating a Web App for iPad";"Development";"Development";"https://www.udemy.com/how-to-create-beautiful-web-designs/";287;"True";150;9015;12;"All Levels";1.0;"2017-05-02T21:59:07Z";4.2;"English";"False"
3819;"Xamarin iOS App in C# & Firebase";"Development";"Development";"https://www.udemy.com/how-to-design-illustration-logos/";58;"True";20;661;55;"Beginner Level";6.0;"2016-08-19T20:12:24Z";4.3;"English";"False"
3820;"Build 20 SpriteKit Games for iPad and build 15 Websites!";"Development";"Development";"https://www.udemy.com/color-basics-for-print-designers/";19;"True";105;1077;17;"Beginner Level";1.5;"2014-05-18T19:08:04Z";4.0;"Spanish";"True"
3821;"JavaServer Faces (JSF) Practical Guide";"Development";"Development";"https://www.udemy.com/digital-photo-manipulation-art-and-cover-design-in-photoshop/";293;"True";20;6050;45;"All Levels";4.0;"2016-01-10T21:39:39Z";4.5;"English";"True"
3822;"RDS PostgreSQL and DynamoDB CRUD: AWS with Python and Boto3";"Development";"Development";"https://www.udemy.com/perspective-drawing-101/";216;"True";150;3523;16;"Beginner Level";1.5;"2013-04-07T21:39:25Z";3.6;"Hindi";"True"
3823;"Essentials of Developing Windows Store Apps Using C# ";"Development";"Development";"https://www.udemy.com/adobe-indesign-cc-advanced/";222;"False";0;56659;59;"Beginner Level";5.0;"2016-07-25T16:08:07Z";3.6;"English";"False"
3824;"Java Tutorial for Complete Beginners";"Development";"Development";"https://www.udemy.com/intro-to-photoshop-for-merch-by-amazon/";152;"True";100;1444;36;"Intermediate Level";2.5;"2014-10-19T22:04:51Z";4.0;"English";"False"
3825;"Become an Android Developer from Scratch";"Development";"Development";"https://www.udemy.com/microstation-celulas/";40;"True";60;2900;34;"Beginner Level";2.5;"2016-08-08T22:23:09Z";2.6;"Japanese";"True"
3826;"HTML and CSS for Beginners - Build a Website & Launch ONLINE";"Development";"Development";"https://www.udemy.com/photoshop-creacion-de-efectos-2/";36;"True";200;1437;33;"Intermediate Level";3.0;"2017-03-14T00:39:45Z";3.3;"Japanese";"False"
3827;"Practical PHP: Master the Basics and Code Dynamic Websites";"Development";"Development";"https://www.udemy.com/como-criar-logos-de-sucesso-start-designer/";267;"True";200;453;23;"All Levels";1.5;"2016-11-16T17:38:38Z";4.9;"Spanish";"True"
3828;"Java Multithreading";"Development";"Development";"https://www.udemy.com/super-textos-con-photoshop/";65;"True";20;2437;13;"Beginner Level";1.0;"2015-02-06T07:12:25Z";2.8;"English";"True"
3829;"Learn Android Application Development";"Development";"Development";"https://www.udemy.com/photoshop-aprende-a-transformar-imagenes/";32;"True";30;5057;29;"Beginner Level";1.5;"2016-11-03T05:22:20Z";4.1;"Japanese";"False"
3830;"Bootstrap 4 Quick Start: Code Modern Responsive Websites";"Development";"Development";"https://www.udemy.com/iniciate-en-microstation/";269;"True";95;6092;31;"All Levels";1.5;"2015-08-06T19:08:20Z";4.3;"Spanish";"False"
3831;"Eclipse IDE for Beginners: Increase Your Java Productivity";"Development";"Development";"https://www.udemy.com/adobe-photoshop-pentru-social-media/";33;"True";95;4530;34;"All Levels";1.0;"2017-05-02T20:53:24Z";3.5;"Japanese";"False"
3832;"Java Database Connection: JDBC and MySQL";"Development";"Development";"https://www.udemy.com/photoshop-creacion-de-efectos/";40;"True";60;6967;25;"Beginner Level";3.0;"2017-04-26T18:17:51Z";3.7;"English";"False"
3833;"Programming 101";"Development";"Development";"https://www.udemy.com/como-crear-maquetas-con-adobe-xd/";193;"True";20;727;25;"All Levels";3.0;"2016-08-31T22:03:44Z";2.6;"English";"True"
3834;"Oracle SQL Developer : Tips and Tricks";"Development";"Development";"https://www.udemy.com/123d-design/";72;"True";20;1560;46;"All Levels";3.5;"2017-01-26T22:55:27Z";2.7;"English";"False"
3835;"Build+Deploy+Test with Jenkins 2.0";"Development";"Development";"https://www.udemy.com/ferramentasvisuais/";324;"True";200;1047;17;"Intermediate Level";1.0;"2017-04-24T21:59:45Z";4.2;"English";"True"
3836;"Eclipse Tutorial For Beginners : Learn Java IDE in 10 Steps";"Development";"Development";"https://www.udemy.com/adobe-indesign-cc-baslangc/";54;"True";125;1045;22;"Beginner Level";2.0;"2015-01-27T09:27:49Z";4.9;"English";"True"
3837;"Create a CRUD Application with Ionic 3 and Firebase";"Development";"Development";"https://www.udemy.com/how-to-doodle-basics-and-lettering/";23;"True";200;3050;43;"All Levels";4.5;"2015-09-29T19:15:24Z";2.5;"Hindi";"False"
3838;"EMMET Faster HTML & CSS workflow - Best Tool For Developers ";"Development";"Development";"https://www.udemy.com/mastering-basics-of-photoshopcc-a-complete-beginners-guide/";47;"True";200;2988;20;"Beginner Level";1.0;"2015-08-21T20:33:25Z";3.4;"English";"False"
3839;"Sass Workflow";"Development";"Development";"https://www.udemy.com/logoinkscape/";23;"True";35;2623;544;"All Levels";46.5;"2015-07-16T22:03:29Z";3.4;"Spanish";"True"
3840;"AngularJS Authentication: Secure Your App with Auth0";"Development";"Development";"https://www.udemy.com/foundation_skills_illustrator/";17;"True";200;1924;66;"All Levels";5.0;"2015-06-19T21:22:17Z";4.4;"Japanese";"True"
3841;"React vs Angular vs Vue.js by Example";"Development";"Development";"https://www.udemy.com/how-to-create-amazing-cinemagraphs-with-microsoft-powerpoint/";27;"True";200;3804;36;"Beginner Level";4.0;"2015-10-08T20:23:36Z";3.2;"English";"False"
3842;"SAP Debugging for Functional Consultants";"Development";"Development";"https://www.udemy.com/canva-course-graphic-design-theory-in-social-media-volume-1/";77;"True";120;4133;29;"All Levels";2.5;"2016-04-28T18:04:46Z";2.6;"English";"True"
3843;"Laravel Homestead";"Development";"Development";"https://www.udemy.com/how-to-design-ios-app-icons/";70;"True";195;1420;43;"Beginner Level";3.0;"2017-01-23T17:04:49Z";3.1;"English";"True"
3844;"Maven Quick Start: A Fast Introduction to Maven by Example";"Development";"Development";"https://www.udemy.com/photoshop-how-to-create-stunning-collages-in-5-minutes/";15;"True";125;1120;22;"All Levels";1.0;"2017-02-07T00:45:51Z";2.9;"Hindi";"False"
3845;"Devtools Pro: The Basics of Chrome Developer Tools";"Development";"Development";"https://www.udemy.com/advanced-photoshop-practical-projectspsd-files/";23;"True";200;668;14;"All Levels";1.5;"2015-03-08T21:13:13Z";3.6;"Japanese";"False"
3846;"Learn Bootstrap 4 by Example";"Development";"Development";"https://www.udemy.com/logo-designing-side-business/";29;"True";25;4086;29;"All Levels";2.0;"2017-01-11T16:17:20Z";3.5;"English";"False"
3847;"Learn to Use jQuery UI Widgets";"Development";"Development";"https://www.udemy.com/design-professional-web-banners-in-photoshop-for-beginners/";12;"True";200;1033;34;"All Levels";1.5;"2016-12-07T20:19:37Z";3.3;"English";"True"
3848;"Learning ECMAScript The Next Generation of Javascript";"Development";"Development";"https://www.udemy.com/photoshop-cc-for-beginners-a-comprehensive-crash-course/";128;"True";20;832;40;"All Levels";4.5;"2016-12-18T16:13:47Z";4.6;"Japanese";"True"
3849;"Chrome Extensions : Develop 5 chrome extensions from scratch";"Development";"Development";"https://www.udemy.com/teoria-basica-del-arte-como-pintar-ilustraciones-digitales/";80;"True";195;677;13;"Beginner Level";2.0;"2015-08-09T18:34:30Z";4.9;"Japanese";"True"
3850;"Learn Webpack 2 from scratch";"Development";"Development";"https://www.udemy.com/illustrator-cc-para-novatos-desde-cero-hasta-experto/";254;"True";20;3125;21;"All Levels";1.5;"2017-02-10T00:51:57Z";4.7;"English";"True"
3851;"npm - Mastering the Basics";"Development";"Development";"https://www.udemy.com/aprende-photoshop-en-10-dias-desde-cero-a-experto/";52;"True";50;1081;42;"All Levels";2.0;"2016-09-07T20:33:30Z";4.0;"English";"False"
3852;"GraphQL (2016)";"Development";"Development";"https://www.udemy.com/diventa-un-professionista-del-graphic-design/";357;"True";200;1645;13;"All Levels";3.0;"2013-02-25T21:38:29Z";3.0;"Japanese";"True"
3853;"Get Started with MATLAB & Simulink: An Intro for Beginners";"Development";"Development";"https://www.udemy.com/formacao-design-grafico-com-corel-draw-x8/";77;"True";120;3348;19;"All Levels";1.5;"2017-02-10T22:40:57Z";4.5;"English";"True"
3854;"Build and Deploy Your First Decentralized App with Etherem";"Development";"Development";"https://www.udemy.com/abc-do-photoshop-cc/";257;"True";200;939;88;"All Levels";5.5;"2015-11-13T18:10:25Z";5.0;"English";"True"
3855;"Joomla: Create a Joomla Website This Weekend With NO CODING!";"Development";"Development";"https://www.udemy.com/photoshop-para-iniciante-o-basico/";20;"True";200;2115;10;"All Levels";1.5;"2015-10-09T21:27:49Z";2.5;"Spanish";"True"
3856;"Beginner VS Code";"Development";"Development";"https://www.udemy.com/curso-online-de-adobe-illustrator-cc/";229;"True";45;2230;44;"All Levels";5.5;"2014-10-01T18:49:29Z";3.5;"Hindi";"True"
3857;"Learn C#.Net Core With Real World Examples";"Development";"Development";"https://www.udemy.com/photoshop-illustrator-cc-essentials-arabic/";159;"True";50;2053;54;"Beginner Level";10.0;"2012-10-03T03:20:10Z";5.0;"English";"True"
3858;"Two popular tools -Easily Learn to work with Redis,Vagrant";"Development";"Development";"https://www.udemy.com/photoshop-arabic/";116;"True";80;1793;11;"Beginner Level";2.0;"2017-05-01T21:18:54Z";3.9;"Japanese";"False"
3859;"Blackberry 10 Native Development using Cascades";"Development";"Development";"https://www.udemy.com/photoshop-introducao/";58;"False";0;3775;24;"All Levels";3.0;"2016-02-24T17:30:41Z";3.0;"English";"True"
3860;"Complete Blender Creator: Learn 3D Modelling for Beginners";"Design";"Design";"https://www.udemy.com/photoshop-cc-2015-top-new-features/";268;"True";200;521;12;"All Levels";0.7;"2015-02-07T15:06:57Z";4.5;"English";"True"
3861;"Illustrator CC 2019 MasterClass";"Design";"Design";"https://www.udemy.com/mastering-types-in-illustrator/";37;"True";20;2222;10;"Intermediate Level";1.0;"2014-11-08T02:21:54Z";4.7;"English";"True"
3862;"After Effects CC 2019: Complete Course from Novice to Expert";"Design";"Design";"https://www.udemy.com/cartoon-game-logo-design-using-photoshop/";15;"True";50;1097;76;"Beginner Level";6.0;"2015-05-11T23:16:54Z";3.5;"Japanese";"True"
3863;"Ultimate Web Designer & Developer Course: Build 23 Projects!";"Design";"Design";"https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-hipster-businessman/";427;"True";200;2506;23;"Intermediate Level";1.0;"2015-09-30T18:57:45Z";3.9;"English";"True"
3864;"Premiere Pro CC for Beginners: Video Editing in Premiere";"Design";"Design";"https://www.udemy.com/worldclass-graphic-design/";102;"True";120;975;26;"All Levels";1.5;"2015-10-19T23:01:15Z";3.0;"English";"False"
3865;"Graphic Design Bootcamp: Part 1";"Design";"Design";"https://www.udemy.com/typography-fonts-business/";61;"True";145;1398;24;"All Levels";1.5;"2015-10-29T00:34:09Z";3.4;"Japanese";"False"
3866;"UX & Web Design Master Course: Strategy, Design, Development";"Design";"Design";"https://www.udemy.com/editorial-illustration-illuminating-the-written-word/";132;"True";195;1096;25;"All Levels";2.0;"2014-11-04T01:37:23Z";4.2;"Spanish";"True"
3867;"Ultimate Photoshop Training: From Beginner to Pro";"Design";"Design";"https://www.udemy.com/kindle-ebook-cover-design/";191;"True";200;1703;27;"Beginner Level";5.0;"2014-12-09T08:31:40Z";4.6;"Hindi";"False"
3868;"User Experience Design Fundamentals";"Design";"Design";"https://www.udemy.com/removing-backgrounds-from-images-using-adobe-photoshop/";38;"True";45;1446;8;"All Levels";1.5;"2014-12-29T09:00:17Z";2.6;"English";"False"
3869;"Photoshop Beginners Mastery: Zero to Hero in Photoshop";"Design";"Design";"https://www.udemy.com/design-like-a-pro-graphic-design-fundamentals/";46;"True";20;2736;34;"All Levels";4.5;"2014-12-11T20:35:05Z";4.6;"English";"True"
3870;"Become a Game Designer the Complete Series Coding to Design";"Design";"Design";"https://www.udemy.com/drawing-in-perspective/";48;"True";200;2000;48;"Beginner Level";4.5;"2016-11-06T22:33:44Z";4.3;"Japanese";"False"
3871;"Sketch from A to Z: Become an App Designer";"Design";"Design";"https://www.udemy.com/adobe-illustrator-cc-course/";16;"True";75;853;22;"All Levels";3.5;"2015-07-17T22:10:39Z";2.7;"English";"False"
3872;"User Experience Design Essentials - Adobe XD UI UX Design";"Design";"Design";"https://www.udemy.com/illustratorforbeginners/";128;"True";20;3094;20;"Beginner Level";1.5;"2016-08-18T21:57:04Z";3.2;"Japanese";"False"
3873;"Landing Page Design & Conversion Rate Optimization 2018";"Design";"Design";"https://www.udemy.com/surface-pattern-design-scandinavian-art-research-to-finished-design/";63;"False";0;4077;5;"Intermediate Level";1.0;"2013-04-04T21:36:10Z";2.8;"English";"True"
3874;"Creating 3D environments in Blender";"Design";"Design";"https://www.udemy.com/draw-a-realistic-fantail-using-pencil/";56;"True";20;4117;31;"All Levels";1.5;"2016-03-06T21:33:58Z";2.6;"English";"True"
3875;"The Complete Video Production Bootcamp";"Design";"Design";"https://www.udemy.com/businesscarddesignphotoshop/";149;"True";20;1369;14;"All Levels";0.55;"2016-03-23T21:13:52Z";4.9;"English";"False"
3876;"Photoshop CC 2019 MasterClass";"Design";"Design";"https://www.udemy.com/make-flat-design-space-ships-in-30-minutes-in-illustrator/";158;"True";150;1224;90;"All Levels";9.0;"2014-05-20T18:13:38Z";2.6;"English";"True"
3877;"The complete AutoCAD 2018-19 course";"Design";"Design";"https://www.udemy.com/figure-drawing-from-life-using-the-reilly-technique/";459;"True";20;3870;21;"All Levels";2.0;"2016-05-24T15:43:06Z";3.8;"Japanese";"False"
3878;"Adobe InDesign CC - Essentials Training Course";"Design";"Design";"https://www.udemy.com/cartoonycharacters/";107;"True";200;897;5;"All Levels";1.0;"2016-01-15T18:10:47Z";4.5;"Hindi";"False"
3879;"Mobile App Design In Sketch 3: UX and UI Design From Scratch";"Design";"Design";"https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/";34;"True";45;1311;7;"Expert Level";1.0;"2013-03-02T13:27:41Z";5.0;"Hindi";"True"
3880;"The Complete App Design Course - UX, UI and Design Thinking";"Design";"Design";"https://www.udemy.com/udemy-master-inkscape-beginner-course-20162017-unofficial/";36;"True";60;1338;42;"Intermediate Level";1.5;"2015-03-03T01:22:39Z";3.3;"Spanish";"False"
3881;"Affinity Photo: Solid Foundations";"Design";"Design";"https://www.udemy.com/make-your-self-a-santa-claus-merry-christmas/";237;"True";20;1589;15;"All Levels";1.5;"2015-02-19T20:40:23Z";2.9;"Spanish";"False"
3882;"Gamification & Behavioral Design: The Octalysis Framework";"Design";"Design";"https://www.udemy.com/become-an-indesign-pro-in-10-skills/";123;"True";20;1189;37;"All Levels";5.5;"2015-06-19T22:49:13Z";4.1;"Spanish";"True"
3883;"After Effects CC Masterclass: Includes CC 2019 Updates";"Design";"Design";"https://www.udemy.com/digital-illustration/";131;"True";50;701;54;"Intermediate Level";6.0;"2015-02-11T06:52:30Z";4.9;"Hindi";"True"
3884;"Adobe Illustrator CC - Essentials Training Course";"Design";"Design";"https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/";7928;"True";50;1105;35;"All Levels";2.0;"2015-09-22T00:05:53Z";2.8;"Japanese";"False"
3885;"Adobe Photoshop CC – Essentials Training Course";"Design";"Design";"https://www.udemy.com/how-to-draw-the-human-figure-10-hours/";5829;"True";50;123;9;"Intermediate Level";2.0;"2014-06-26T02:00:55Z";3.5;"Spanish";"True"
3886;"The Digital Painting MEGA Course: Beginner to Advanced";"Design";"Design";"https://www.udemy.com/logo-design-in-powerpoint-create-logos/";2258;"False";0;5874;49;"All Levels";7.0;"2016-03-18T20:46:05Z";3.1;"English";"True"
3887;"Designing for 3D Printing with Fusion 360";"Design";"Design";"https://www.udemy.com/photoshop-cc-masterclass/";16844;"True";50;354;9;"All Levels";1.0;"2013-03-08T11:42:48Z";3.5;"English";"True"
3888;"The Complete Sass & SCSS Course: From Beginner to Advanced";"Design";"Design";"https://www.udemy.com/become-a-logo-designer/";2644;"True";60;727;24;"Beginner Level";2.0;"2016-02-23T21:05:46Z";4.6;"Hindi";"False"
3889;"Master Web Design in Photoshop";"Design";"Design";"https://www.udemy.com/learn-illustrator/";3039;"False";0;3465;6;"Expert Level";0.716666666666667;"2017-05-24T14:16:09Z";4.5;"Japanese";"False"
3890;"Learn Professional 2D Game Graphic Design in Photoshop";"Design";"Design";"https://www.udemy.com/illustrative-surface-patterns-design-from-life-moments-to-products/";3190;"True";60;54;15;"All Levels";1.5;"2015-09-23T22:16:35Z";3.5;"Hindi";"False"
3891;"DESIGN RULES: Principles + Practices for Great UI Design";"Design";"Design";"https://www.udemy.com/effective-ios-android-app-icon-design/";3876;"True";40;627;97;"All Levels";10.0;"2013-02-07T19:50:45Z";2.5;"English";"False"
3892;"SOLIDWORKS: Become a Certified Associate Today (CSWA)";"Design";"Design";"https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides/";442;"True";45;650;18;"Intermediate Level";1.5;"2017-06-28T20:37:13Z";4.6;"Japanese";"True"
3893;"Graphic Design Masterclass: Learn Graphic Design in Projects";"Design";"Design";"https://www.udemy.com/photoshop-painting-tutorial/";543;"False";0;965;8;"All Levels";1.0;"2017-02-03T04:34:07Z";4.3;"English";"False"
3894;"Rhino 3D tutorials v5 & v6 Beginner Level to Advanced Level";"Design";"Design";"https://www.udemy.com/photoshop-egyptian-arabic/";868;"True";200;1113;45;"All Levels";2.0;"2014-12-23T15:28:09Z";4.0;"English";"True"
3895;"After Effects - Motion Graphics & Data Visualization";"Design";"Design";"https://www.udemy.com/learn-to-make-fancy-tech-circles-in-photoshop-in-30-minutes/";5909;"True";95;739;18;"All Levels";1.5;"2017-05-11T22:19:28Z";4.2;"English";"False"
3896;"Sketching for UX Designers - Boost UX work with pen & paper!";"Design";"Design";"https://www.udemy.com/graphic-design-the-quick-guide/";1121;"True";20;1201;128;"All Levels";17.5;"2015-07-07T20:35:21Z";3.2;"English";"False"
3897;"VFX: Complete Houdini Bootcamp";"Design";"Design";"https://www.udemy.com/learn-corel-x7/";1612;"True";50;2474;19;"All Levels";1.0;"2016-08-10T13:10:13Z";2.5;"Hindi";"False"
3898;"UI & Web Design using Adobe Illustrator CC";"Design";"Design";"https://www.udemy.com/make-tech-circles-in-adobe-illustrator-in-30-minutes/";3420;"True";200;494;14;"Intermediate Level";1.0;"2015-09-07T20:21:39Z";3.5;"Hindi";"True"
3899;"The Complete Sketch 5 Course - Design Apps & Websites 2018";"Design";"Design";"https://www.udemy.com/easy-illustration-and-2d-animation/";471;"True";95;1580;55;"All Levels";4.5;"2015-08-16T22:14:02Z";4.1;"Spanish";"False"
3900;"The Ultimate 2D Game Character Design & Animation Course";"Design";"Design";"https://www.udemy.com/make-tech-circles-in-adobe-photoshop-and-illustrator/";455;"True";40;617;9;"All Levels";1.0;"2015-09-29T17:27:02Z";4.7;"Japanese";"False"
3901;"Logo Design Masterclass: Learn Logo Design + Illustrator";"Design";"Design";"https://www.udemy.com/turn-your-photos-into-professional-and-modern-artworks/";3123;"True";20;2235;28;"All Levels";2.0;"2015-01-06T13:05:53Z";3.9;"English";"False"
3902;"Typographic Logos: Typography and Lettering for Logo Design";"Design";"Design";"https://www.udemy.com/calligraphy-for-beginners-creating-strong-lines/";909;"True";20;2293;13;"Beginner Level";2.0;"2016-03-30T04:56:57Z";4.5;"English";"False"
3903;"Learn Adobe InDesign: Design a Magazine and More in InDesign";"Design";"Design";"https://www.udemy.com/canva-make-album-covers-for-free/";3794;"True";200;1094;23;"Beginner Level";1.5;"2013-06-06T21:50:57Z";3.9;"Spanish";"False"
3904;"UX Design & User Experience Design Course - Theory Only";"Design";"Design";"https://www.udemy.com/getting-started-with-photoshop-cc2/";1254;"True";20;1449;59;"Beginner Level";12.0;"2014-01-31T20:40:36Z";3.2;"Spanish";"False"
3905;"Affinity Designer: The Complete Guide to Affinity Designer";"Design";"Design";"https://www.udemy.com/learn-adobe-photoshop-in-1-hour/";3653;"True";20;3251;16;"Intermediate Level";2.0;"2013-03-05T11:31:37Z";3.5;"Hindi";"True"
3906;"Adobe Premiere Pro CC: Learn Video Editing In Premiere Pro";"Design";"Design";"https://www.udemy.com/flatting/";1336;"True";60;607;63;"All Levels";3.5;"2015-06-11T19:09:17Z";4.6;"Japanese";"True"
3907;"Adobe Illustrator CC – Advanced Training Course";"Design";"Design";"https://www.udemy.com/illustrator-free-creating-stylised-images-from-a-photo-using-trace/";1313;"True";75;1218;18;"All Levels";1.0;"2015-07-20T23:48:08Z";3.9;"Spanish";"True"
3908;"The complete AutoCAD 2016 course";"Design";"Design";"https://www.udemy.com/gimp-in-depth-essential-training-course/";1153;"True";20;1132;20;"All Levels";1.5;"2016-05-30T18:00:22Z";2.5;"English";"False"
3909;"Become a UX Designer | Learn the Skills & Get the Job";"Design";"Design";"https://www.udemy.com/photoshop-cc-naked-series/";275;"True";20;656;11;"Beginner Level";1.5;"2014-02-17T09:22:13Z";2.9;"English";"False"
3910;"Learn Maya - A Beginners guide to Creating Realistic Scenes";"Design";"Design";"https://www.udemy.com/corso-completo-di-e-on-vue-x-stream-per-tutti/";474;"True";20;3339;7;"Expert Level";1.5;"2015-09-22T19:48:31Z";3.8;"Hindi";"True"
3911;"UI/UX design with Adobe XD: Design & Prototype a Mobile App";"Design";"Design";"https://www.udemy.com/illustrator-u/";2449;"True";200;1271;46;"All Levels";2.0;"2015-02-21T00:36:13Z";3.4;"English";"False"
3912;"UI Animation using Sketch 3, Principle App, and Flinto";"Design";"Design";"https://www.udemy.com/ilustracion-de-la-a-a-la-z/";685;"True";20;1574;21;"Beginner Level";2.0;"2015-09-29T20:12:53Z";4.9;"Hindi";"False"
3913;"Fusion 360 For Hobbyists and Woodworkers";"Design";"Design";"https://www.udemy.com/aprende-diseno-grafico-facil-y-rapido/";942;"True";20;1393;7;"All Levels";0.683333333333333;"2016-05-04T00:01:47Z";4.2;"English";"False"
3914;"Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours";"Design";"Design";"https://www.udemy.com/blender-beginner/";1319;"True";20;1029;34;"All Levels";3.0;"2015-03-19T16:57:50Z";3.1;"English";"True"
3915;"Adobe Illustrator CC Mastery: Zero to Hero in Illustrator";"Design";"Design";"https://www.udemy.com/dezepioy/";133;"True";30;843;12;"All Levels";1.5;"2014-07-24T15:20:39Z";4.3;"English";"False"
3916;"Kinetic Typography in After Effects: Motion Graphics Course";"Design";"Design";"https://www.udemy.com/coreldraw-para-eventos/";324;"True";95;1730;22;"All Levels";4.0;"2014-03-12T13:40:53Z";3.5;"English";"False"
3917;"Photoshop CS6 Crash Course";"Design";"Design";"https://www.udemy.com/infodesign/";546;"True";50;1182;24;"Intermediate Level";2.5;"2014-12-10T21:45:30Z";3.6;"English";"True"
3918;"Python For Maya: Artist Friendly Programming";"Design";"Design";"https://www.udemy.com/circular-templates-vegas/";1868;"True";65;1160;53;"All Levels";2.0;"2016-01-27T17:38:23Z";4.6;"English";"True"
3919;"Adobe Photoshop CC – Advanced Training Course";"Design";"Design";"https://www.udemy.com/affinity-designer-tworzenie-wzorkow/";1650;"True";95;1730;38;"Intermediate Level";4.0;"2014-10-01T18:51:06Z";4.9;"English";"True"
3920;"How to Build Habit-Forming Products";"Design";"Design";"https://www.udemy.com/photoshop-creando-efectos-de-luz/";1104;"True";50;1260;59;"All Levels";2.0;"2015-06-16T21:35:07Z";4.9;"Japanese";"False"
3921;"The Complete Flexbox Tutorial: Learn CSS3 Flexbox in 2018";"Design";"Design";"https://www.udemy.com/learning-photoshop-cc-2015/";722;"True";95;871;25;"All Levels";2.5;"2015-10-14T17:50:29Z";2.7;"Hindi";"True"
3922;"Information Architecture (IA) Fundamentals";"Design";"Design";"https://www.udemy.com/ebook-cover-creator/";532;"True";50;1566;19;"All Levels";2.0;"2014-12-22T13:39:16Z";4.3;"English";"True"
